GEO_ID,NAME,year,total_renters_count,GRAPI_under_15_count,GRAPI_15_to_19.9_count,GRAPI_20_to_24.9_count,GRAPI_25_to_29.9_count,GRAPI_30_to_35_count,GRAPI_35_or_greater_count,GRAPI_unknown_count
1400000US06013332000,"Census Tract 3320, Contra Costa County, California",2014,112,67,90,133,388,17,,
1400000US06013333101,"Census Tract 3331.01, Contra Costa County, California",2014,48,46,19,73,216,0,,
1400000US06013333102,"Census Tract 3331.02, Contra Costa County, California",2014,10,82,25,28,113,14,,
1400000US06013333200,"Census Tract 3332, Contra Costa County, California",2014,76,21,0,94,344,54,,
1400000US06013334001,"Census Tract 3340.01, Contra Costa County, California",2014,45,119,75,63,337,8,,
1400000US06013334004,"Census Tract 3340.04, Contra Costa County, California",2014,244,114,84,171,683,55,,
1400000US06013334006,"Census Tract 3340.06, Contra Costa County, California",2014,53,48,11,48,80,25,,
1400000US06013334200,"Census Tract 3342, Contra Costa County, California",2014,53,152,61,47,217,15,,
1400000US06013335000,"Census Tract 3350, Contra Costa County, California",2014,30,39,49,11,207,16,,
1400000US06013336101,"Census Tract 3361.01, Contra Costa County, California",2014,137,120,177,165,626,42,,
1400000US06013336102,"Census Tract 3361.02, Contra Costa County, California",2014,206,202,306,183,1128,16,,
1400000US06013336201,"Census Tract 3362.01, Contra Costa County, California",2014,67,68,72,11,153,0,,
1400000US06013336202,"Census Tract 3362.02, Contra Costa County, California",2014,142,173,196,98,768,11,,
1400000US06013337100,"Census Tract 3371, Contra Costa County, California",2014,9,67,29,18,100,9,,
1400000US06013337200,"Census Tract 3372, Contra Costa County, California",2014,114,81,159,73,513,31,,
1400000US06013337300,"Census Tract 3373, Contra Costa County, California",2014,45,77,65,60,67,14,,
1400000US06013338101,"Census Tract 3381.01, Contra Costa County, California",2014,116,104,74,8,547,24,,
1400000US06013338102,"Census Tract 3381.02, Contra Costa County, California",2014,22,18,49,20,32,0,,
1400000US06013338201,"Census Tract 3382.01, Contra Costa County, California",2014,6,22,38,0,41,0,,
1400000US06013338203,"Census Tract 3382.03, Contra Costa County, California",2014,215,192,321,32,361,97,,
1400000US06013338204,"Census Tract 3382.04, Contra Costa County, California",2014,101,182,194,54,246,35,,
1400000US06013338301,"Census Tract 3383.01, Contra Costa County, California",2014,0,0,14,10,68,0,,
1400000US06013338302,"Census Tract 3383.02, Contra Costa County, California",2014,13,0,46,0,126,18,,
1400000US06013339001,"Census Tract 3390.01, Contra Costa County, California",2014,283,157,204,127,682,24,,
1400000US06013339002,"Census Tract 3390.02, Contra Costa County, California",2014,414,309,236,317,1009,14,,
1400000US06013340001,"Census Tract 3400.01, Contra Costa County, California",2014,86,149,211,150,321,0,,
1400000US06013340002,"Census Tract 3400.02, Contra Costa County, California",2014,215,83,63,12,242,58,,
1400000US06013341000,"Census Tract 3410, Contra Costa County, California",2014,91,153,41,79,226,0,,
1400000US06013343001,"Census Tract 3430.01, Contra Costa County, California",2014,234,126,144,52,414,82,,
1400000US06013343002,"Census Tract 3430.02, Contra Costa County, California",2014,41,168,36,90,167,0,,
1400000US06013343003,"Census Tract 3430.03, Contra Costa County, California",2014,38,50,0,38,127,0,,
1400000US06013345101,"Census Tract 3451.01, Contra Costa County, California",2014,111,76,56,87,197,0,,
1400000US06013345102,"Census Tract 3451.02, Contra Costa County, California",2014,26,44,0,0,69,0,,
1400000US06013345103,"Census Tract 3451.03, Contra Costa County, California",2014,55,12,65,27,221,10,,
1400000US06013345105,"Census Tract 3451.05, Contra Costa County, California",2014,106,7,107,23,193,49,,
1400000US06013345108,"Census Tract 3451.08, Contra Costa County, California",2014,152,65,69,129,223,44,,
1400000US06013345111,"Census Tract 3451.11, Contra Costa County, California",2014,141,134,99,52,272,24,,
1400000US06013345112,"Census Tract 3451.12, Contra Costa County, California",2014,153,126,276,329,348,0,,
1400000US06013345113,"Census Tract 3451.13, Contra Costa County, California",2014,13,0,0,0,58,42,,
1400000US06013345114,"Census Tract 3451.14, Contra Costa County, California",2014,0,0,17,17,54,0,,
1400000US06013345115,"Census Tract 3451.15, Contra Costa County, California",2014,66,27,33,47,170,31,,
1400000US06013345116,"Census Tract 3451.16, Contra Costa County, California",2014,66,43,7,28,31,0,,
1400000US06013345202,"Census Tract 3452.02, Contra Costa County, California",2014,287,279,164,137,460,36,,
1400000US06013345203,"Census Tract 3452.03, Contra Costa County, California",2014,58,145,33,146,227,44,,
1400000US06013345204,"Census Tract 3452.04, Contra Costa County, California",2014,32,0,9,0,46,11,,
1400000US06013346101,"Census Tract 3461.01, Contra Costa County, California",2014,40,6,11,0,72,0,,
1400000US06013346102,"Census Tract 3461.02, Contra Costa County, California",2014,0,5,0,0,27,29,,
1400000US06013346201,"Census Tract 3462.01, Contra Costa County, California",2014,28,58,0,12,260,31,,
1400000US06013346203,"Census Tract 3462.03, Contra Costa County, California",2014,0,0,0,0,26,0,,
1400000US06013346204,"Census Tract 3462.04, Contra Costa County, California",2014,11,14,15,14,196,13,,
1400000US06013347000,"Census Tract 3470, Contra Costa County, California",2014,22,0,16,84,143,0,,
1400000US06013348000,"Census Tract 3480, Contra Costa County, California",2014,19,6,27,9,67,9,,
1400000US06013349000,"Census Tract 3490, Contra Costa County, California",2014,29,153,106,48,340,32,,
1400000US06013350000,"Census Tract 3500, Contra Costa County, California",2014,178,201,101,48,359,16,,
1400000US06013351101,"Census Tract 3511.01, Contra Costa County, California",2014,0,17,0,30,58,33,,
1400000US06013351102,"Census Tract 3511.02, Contra Costa County, California",2014,0,13,58,0,218,65,,
1400000US06013351103,"Census Tract 3511.03, Contra Costa County, California",2014,0,0,0,0,45,37,,
1400000US06013351200,"Census Tract 3512, Contra Costa County, California",2014,0,17,16,16,31,15,,
1400000US06013352101,"Census Tract 3521.01, Contra Costa County, California",2014,7,9,0,0,71,0,,
1400000US06013352102,"Census Tract 3521.02, Contra Costa County, California",2014,12,10,25,9,40,9,,
1400000US06013352201,"Census Tract 3522.01, Contra Costa County, California",2014,80,57,34,23,334,0,,
1400000US06013352202,"Census Tract 3522.02, Contra Costa County, California",2014,22,17,46,25,89,56,,
1400000US06013353001,"Census Tract 3530.01, Contra Costa County, California",2014,0,13,8,0,23,8,,
1400000US06013353002,"Census Tract 3530.02, Contra Costa County, California",2014,36,0,17,22,0,0,,
1400000US06013354001,"Census Tract 3540.01, Contra Costa County, California",2014,20,0,15,4,0,0,,
1400000US06013354002,"Census Tract 3540.02, Contra Costa County, California",2014,56,0,0,18,134,69,,
1400000US06013355107,"Census Tract 3551.07, Contra Costa County, California",2014,56,0,40,27,111,0,,
1400000US06013355108,"Census Tract 3551.08, Contra Costa County, California",2014,124,30,103,166,368,18,,
1400000US06013355109,"Census Tract 3551.09, Contra Costa County, California",2014,0,41,0,15,182,12,,
1400000US06013355110,"Census Tract 3551.10, Contra Costa County, California",2014,6,101,139,0,84,65,,
1400000US06013355111,"Census Tract 3551.11, Contra Costa County, California",2014,99,112,116,18,180,69,,
1400000US06013355112,"Census Tract 3551.12, Contra Costa County, California",2014,0,0,45,0,29,0,,
1400000US06013355113,"Census Tract 3551.13, Contra Costa County, California",2014,11,38,0,13,64,13,,
1400000US06013355114,"Census Tract 3551.14, Contra Costa County, California",2014,64,41,84,82,233,0,,
1400000US06013355115,"Census Tract 3551.15, Contra Costa County, California",2014,144,164,197,135,431,14,,
1400000US06013355116,"Census Tract 3551.16, Contra Costa County, California",2014,19,22,23,17,59,0,,
1400000US06013355117,"Census Tract 3551.17, Contra Costa County, California",2014,3,29,0,35,79,0,,
1400000US06013355200,"Census Tract 3552, Contra Costa County, California",2014,117,159,159,90,338,24,,
1400000US06013355301,"Census Tract 3553.01, Contra Costa County, California",2014,60,57,202,0,191,25,,
1400000US06013355302,"Census Tract 3553.02, Contra Costa County, California",2014,13,0,0,0,8,0,,
1400000US06013355304,"Census Tract 3553.04, Contra Costa County, California",2014,61,18,11,15,124,48,,
1400000US06013355306,"Census Tract 3553.06, Contra Costa County, California",2014,4,31,0,29,78,0,,
1400000US06013356001,"Census Tract 3560.01, Contra Costa County, California",2014,0,31,0,36,100,7,,
1400000US06013356002,"Census Tract 3560.02, Contra Costa County, California",2014,66,0,13,67,187,22,,
1400000US06013357000,"Census Tract 3570, Contra Costa County, California",2014,127,91,65,29,175,56,,
1400000US06013358000,"Census Tract 3580, Contra Costa County, California",2014,50,174,112,117,376,62,,
1400000US06013359102,"Census Tract 3591.02, Contra Costa County, California",2014,25,73,133,39,341,17,,
1400000US06013359103,"Census Tract 3591.03, Contra Costa County, California",2014,113,114,49,87,238,74,,
1400000US06013359104,"Census Tract 3591.04, Contra Costa County, California",2014,43,0,23,23,73,4,,
1400000US06013359105,"Census Tract 3591.05, Contra Costa County, California",2014,38,19,20,6,101,20,,
1400000US06013359202,"Census Tract 3592.02, Contra Costa County, California",2014,0,63,28,51,129,0,,
1400000US06013359203,"Census Tract 3592.03, Contra Costa County, California",2014,6,35,92,116,280,0,,
1400000US06013359204,"Census Tract 3592.04, Contra Costa County, California",2014,20,10,15,40,133,0,,
1400000US06013360101,"Census Tract 3601.01, Contra Costa County, California",2014,18,50,26,19,135,10,,
1400000US06013360102,"Census Tract 3601.02, Contra Costa County, California",2014,0,10,0,0,80,69,,
1400000US06013360200,"Census Tract 3602, Contra Costa County, California",2014,59,118,76,112,277,44,,
1400000US06013361000,"Census Tract 3610, Contra Costa County, California",2014,71,59,194,86,202,60,,
1400000US06013362000,"Census Tract 3620, Contra Costa County, California",2014,23,21,44,12,47,30,,
1400000US06013363000,"Census Tract 3630, Contra Costa County, California",2014,127,52,215,87,321,0,,
1400000US06013364002,"Census Tract 3640.02, Contra Costa County, California",2014,41,6,20,44,431,50,,
1400000US06013365002,"Census Tract 3650.02, Contra Costa County, California",2014,64,125,44,72,527,76,,
1400000US06013365003,"Census Tract 3650.03, Contra Costa County, California",2014,227,274,173,185,603,91,,
1400000US06013366001,"Census Tract 3660.01, Contra Costa County, California",2014,43,52,11,55,266,34,,
1400000US06013366002,"Census Tract 3660.02, Contra Costa County, California",2014,72,171,98,91,446,74,,
1400000US06013367100,"Census Tract 3671, Contra Costa County, California",2014,29,134,149,145,570,16,,
1400000US06013367200,"Census Tract 3672, Contra Costa County, California",2014,45,85,97,158,303,15,,
1400000US06013368001,"Census Tract 3680.01, Contra Costa County, California",2014,48,32,84,31,399,5,,
1400000US06013368002,"Census Tract 3680.02, Contra Costa County, California",2014,6,68,29,57,316,0,,
1400000US06013369001,"Census Tract 3690.01, Contra Costa County, California",2014,145,95,269,147,911,39,,
1400000US06013369002,"Census Tract 3690.02, Contra Costa County, California",2014,11,73,76,0,217,4,,
1400000US06013370000,"Census Tract 3700, Contra Costa County, California",2014,27,47,64,0,132,0,,
1400000US06013371000,"Census Tract 3710, Contra Costa County, California",2014,71,150,69,74,393,22,,
1400000US06013372000,"Census Tract 3720, Contra Costa County, California",2014,156,16,195,41,461,3,,
1400000US06013373000,"Census Tract 3730, Contra Costa County, California",2014,36,42,45,76,231,21,,
1400000US06013374000,"Census Tract 3740, Contra Costa County, California",2014,27,146,167,176,398,48,,
1400000US06013375000,"Census Tract 3750, Contra Costa County, California",2014,116,60,71,63,368,0,,
1400000US06013376000,"Census Tract 3760, Contra Costa County, California",2014,102,84,290,116,504,84,,
1400000US06013377000,"Census Tract 3770, Contra Costa County, California",2014,112,80,126,144,685,79,,
1400000US06013378000,"Census Tract 3780, Contra Costa County, California",2014,98,118,59,91,324,17,,
1400000US06013379000,"Census Tract 3790, Contra Costa County, California",2014,97,103,67,124,567,75,,
1400000US06013380000,"Census Tract 3800, Contra Costa County, California",2014,121,241,225,80,439,77,,
1400000US06013381000,"Census Tract 3810, Contra Costa County, California",2014,55,169,129,112,608,18,,
1400000US06013382000,"Census Tract 3820, Contra Costa County, California",2014,39,138,262,255,846,138,,
1400000US06013383000,"Census Tract 3830, Contra Costa County, California",2014,68,42,71,133,470,42,,
1400000US06013384000,"Census Tract 3840, Contra Costa County, California",2014,14,55,7,20,115,13,,
1400000US06013385100,"Census Tract 3851, Contra Costa County, California",2014,10,9,8,8,31,0,,
1400000US06013385200,"Census Tract 3852, Contra Costa County, California",2014,8,5,14,10,24,12,,
1400000US06013386000,"Census Tract 3860, Contra Costa County, California",2014,151,162,85,92,455,24,,
1400000US06013387000,"Census Tract 3870, Contra Costa County, California",2014,44,71,66,41,225,53,,
1400000US06013388000,"Census Tract 3880, Contra Costa County, California",2014,114,70,29,39,182,16,,
1400000US06013389100,"Census Tract 3891, Contra Costa County, California",2014,40,103,44,50,204,27,,
1400000US06013389200,"Census Tract 3892, Contra Costa County, California",2014,102,68,77,45,263,46,,
1400000US06013390100,"Census Tract 3901, Contra Costa County, California",2014,35,30,20,13,29,9,,
1400000US06013390200,"Census Tract 3902, Contra Costa County, California",2014,10,20,16,25,20,6,,
1400000US06013391000,"Census Tract 3910, Contra Costa County, California",2014,9,44,0,0,51,0,,
1400000US06013392000,"Census Tract 3920, Contra Costa County, California",2014,22,13,53,0,34,10,,
1400000US06013392200,"Census Tract 3922, Contra Costa County, California",2014,147,76,178,84,414,53,,
1400000US06013392300,"Census Tract 3923, Contra Costa County, California",2014,0,2,5,21,131,12,,
1400000US06013990000,"Census Tract 9900, Contra Costa County, California",2014,0,0,0,0,0,0,,
1400000US06013301000,"Census Tract 3010, Contra Costa County, California",2013,74,0,54,0,122,113,,
1400000US06013302005,"Census Tract 3020.05, Contra Costa County, California",2013,34,79,88,49,527,10,,
1400000US06013302006,"Census Tract 3020.06, Contra Costa County, California",2013,31,0,37,10,100,18,,
1400000US06013302007,"Census Tract 3020.07, Contra Costa County, California",2013,89,11,46,59,214,84,,
1400000US06013302008,"Census Tract 3020.08, Contra Costa County, California",2013,108,111,148,64,303,33,,
1400000US06013302009,"Census Tract 3020.09, Contra Costa County, California",2013,53,161,60,153,246,12,,
1400000US06013302010,"Census Tract 3020.10, Contra Costa County, California",2013,60,30,132,11,238,0,,
1400000US06013303102,"Census Tract 3031.02, Contra Costa County, California",2013,56,206,78,74,229,32,,
1400000US06013303103,"Census Tract 3031.03, Contra Costa County, California",2013,151,202,209,143,303,77,,
1400000US06013303201,"Census Tract 3032.01, Contra Costa County, California",2013,87,143,43,8,465,0,,
1400000US06013303202,"Census Tract 3032.02, Contra Costa County, California",2013,0,0,0,120,234,15,,
1400000US06013303203,"Census Tract 3032.03, Contra Costa County, California",2013,39,86,30,19,247,0,,
1400000US06013303204,"Census Tract 3032.04, Contra Costa County, California",2013,10,21,20,83,221,6,,
1400000US06013303205,"Census Tract 3032.05, Contra Costa County, California",2013,59,37,62,0,169,30,,
1400000US06013304001,"Census Tract 3040.01, Contra Costa County, California",2013,37,41,55,0,151,0,,
1400000US06013304002,"Census Tract 3040.02, Contra Costa County, California",2013,36,3,11,0,71,87,,
1400000US06013304003,"Census Tract 3040.03, Contra Costa County, California",2013,0,52,0,75,89,121,,
1400000US06013304004,"Census Tract 3040.04, Contra Costa County, California",2013,35,7,0,11,0,0,,
1400000US06013304005,"Census Tract 3040.05, Contra Costa County, California",2013,53,51,26,45,130,29,,
1400000US06013305000,"Census Tract 3050, Contra Costa County, California",2013,85,197,259,201,828,36,,
1400000US06013306002,"Census Tract 3060.02, Contra Costa County, California",2013,4,16,6,28,74,16,,
1400000US06013306003,"Census Tract 3060.03, Contra Costa County, California",2013,0,34,51,84,534,58,,
1400000US06013306004,"Census Tract 3060.04, Contra Costa County, California",2013,25,185,30,0,309,37,,
1400000US06013307101,"Census Tract 3071.01, Contra Costa County, California",2013,74,43,43,88,237,25,,
1400000US06013307102,"Census Tract 3071.02, Contra Costa County, California",2013,56,52,54,30,511,25,,
1400000US06013307201,"Census Tract 3072.01, Contra Costa County, California",2013,28,77,24,12,378,14,,
1400000US06013307202,"Census Tract 3072.02, Contra Costa County, California",2013,88,65,126,164,612,8,,
1400000US06013307204,"Census Tract 3072.04, Contra Costa County, California",2013,35,26,59,22,192,0,,
1400000US06013307205,"Census Tract 3072.05, Contra Costa County, California",2013,208,92,231,108,571,0,,
